TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
sortpom.wrapper.ElementWrapperCreator,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,195,0.3,2,5,18,208553,1552473764609,0.3902439024390244,11111100000000001011000000000011000011111,0.14285714285714285,111100000010000000000000000000000100000000,1.0,11,0,0,2,1,0.1694915254237288,11111100010000000000000000000000000000111000000000000000000,0.6,11100,1.0,111,1.0,111,0.14285714285714285,111100000010000000000000000000001000000000
